#  
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2019-11-29T20:44:52 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to: cds-question@unistra.fr
# 
#   
#Coosys J2000: eq_FK5 J2000 
#INFO votable-version=1.99+ (14-Oct-2013) 
#INFO -ref=VIZ5de1812c99bd 
#INFO -out.max=unlimited 
#INFO queryParameters=14 
#-oc.form=sexa
#-out.max=unlimited
#-order=I
#-nav=cat:V/50&tab:{V/50/catalog}&key:source=V/50/catalog&HTTPPRM:&&-ref=VIZ5de1812c99bd&-out.max=unlimited&-out.form=ascii table&-order=I&-oc.form=sexa&-out.src=V/50/catalog&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-out=HR&-out=GLON&-out=GLAT&-out=Vmag&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-out.src=V/50/catalog
#-source=V/50/catalog
#-out=HR
#-out=GLON
#-out=GLAT
#-out=Vmag
#

#RESOURCE=yCat_5050
#Name: V/50
#Title: Bright Star Catalogue, 5th Revised Ed. (Hoffleit+, 1991)
#Coosys J2000_2000.000: eq_FK5 J2000    
#Table V_50_catalog:
#Name: V/50/catalog
#Title: The main part of the Catalogue
#---Details of Columns:
    HR         (I4)    [1/9110]+ Harvard Revised Number = Bright Star Number [ucd=meta.id;meta.main]
    GLON (deg) (F6.2)  ?Galactic longitude (1) [ucd=pos.galactic.lon]
    GLAT (deg) (F6.2)  ?Galactic latitude (1) [ucd=pos.galactic.lat]
    Vmag (mag) (F5.2)  ?Visual magnitude (1) [ucd=phot.mag;em.opt.V]
---- ------ ------ -----
8010  52.58 -24.94  6.05
8011  60.77 -19.74  5.17
8012  59.78 -20.42  5.58
8013  19.59 -38.09  5.70
8014  44.88 -29.25  6.57
8015  38.63 -32.24  5.51
8016 114.01  22.27  5.39
8017  48.95 -27.42  6.05
8018  31.78 -35.00  5.87
8019 325.99 -36.94  6.37
8020  87.51   1.42  5.67
8021 315.96 -33.65  5.15
8022  90.34   3.73  6.63
8023  85.70  -0.30  5.96
8024  33.64 -34.63  6.01
8025  90.10   3.49  5.81
8026  88.93   2.49  5.90
8027 347.25 -40.75  5.76
8028  82.91  -2.82  3.94
8029  94.82   7.47  6.23
8030  58.69 -21.98  5.48
8031   7.25 -40.63  6.11
8032  68.36 -15.04  5.31
8033  28.54 -36.52  6.25
8034  52.87 -25.78  5.23
8035  85.55  -0.83  5.55
8036  83.66  -2.51  6.16
8037  64.05 -18.71  6.66
8038  55.97 -24.20  5.99
8039  12.34 -40.34  4.67
8040  90.11   3.06  5.61
8041  44.30 -30.75  6.21
8042 358.19 -41.49  6.64
8043 110.14  19.35  6.05
8044  66.23 -17.29  5.65
8045  19.22 -39.32  6.05
8046   4.15 -41.35  5.94
8047  88.03   0.97  4.74
8048   4.03 -41.46  5.30
8049  97.06   8.79  5.51
8050  18.25 -39.83  6.25
8051  79.51  -6.77  5.97
8052 316.70 -34.23  6.58
8053  87.15  -0.10  5.37
8054  48.45 -29.38  6.50
8055 342.58 -40.96  5.16
8056  50.85 -28.11  6.25
8057  62.77 -20.58  6.31
8058  43.66 -32.04  7.31
8059  43.66 -32.04  5.89
8060  28.05 -37.86  4.84
8061 320.01 -35.61  5.68
8062  86.27  -1.17  6.19
8063  81.75  -5.32  6.07
8064  87.11  -0.52  6.48
8065  95.18   6.72  5.83
8066  54.83 -26.26  5.61
8067  52.45 -27.69  6.42
8068  51.82 -28.07  6.33
8069   0.37 -42.25  5.53
8070  15.35 -40.95  5.68
8071  84.08  -3.47  6.33
8072  90.55   2.40  6.37
8073 330.81 -39.04  5.76
8074  87.97   0.04  6.32
8075  31.31 -37.29  4.07
8076  12.47 -41.42  5.18
8077  55.39 -26.18  5.94
8078  92.78   4.30  5.90
8079  85.93  -2.08  3.72
8080  21.98 -40.01  4.50
8081 320.62 -36.02  6.20
8082  73.23 -13.55  6.12
8083  31.25 -37.77  6.17
8084  76.55 -10.78  5.82
8085  82.25  -5.81  5.21
8086  82.25  -5.81  6.03
8087  26.84 -39.21  5.30
8088  64.27 -20.89  6.34
8089  88.88   0.20  4.55
8090  56.80 -26.22  6.15
8091  27.71 -39.23  6.25
8092 323.27 -37.19  5.02
8093  38.45 -35.77  4.51
8094  76.11 -11.77  5.59
8095  53.26 -28.80  6.45
8096  40.83 -35.15  6.27
8097  59.93 -24.76  4.69
8098  59.89 -24.85  6.07
8099 106.95  15.95  5.87
8100   1.93 -43.33  5.83
8101  70.33 -17.15  6.68
8102  35.19 -37.52  6.48
8103  87.70  -1.68  6.63
8104   3.10 -43.46  5.26
8105  81.05  -8.08  6.54
8106  93.64   3.78  5.73
8107  89.36  -0.25  6.46
8108   7.22 -43.34  5.96
8109 100.81  10.41  6.54
8110  19.06 -41.98  5.42
8111 317.29 -35.15  6.63
8112 112.40  20.19  5.91
8113 104.81  13.84  7.33
8114 344.11 -42.76  5.75
8115  76.75 -12.45  3.20
8116  65.49 -21.80  6.27
8117   1.61 -43.90  6.21
8118  39.92 -36.48  6.77
8119  98.52   7.99  5.64
8120  81.63  -8.20  6.05
8121  51.22 -31.32  6.38
8122  32.19 -39.37  6.04
8123  60.50 -25.65  4.49
8124   7.57 -43.81  6.12
8125 329.44 -39.74  6.31
8126  76.69 -12.87  6.17
8127  28.19 -40.61  5.24
8128  34.86 -38.69  5.28
8129 307.53 -30.40  6.45
8130  82.85  -7.43  3.72
8131  56.38 -28.71  3.92
8132  49.84 -32.65  6.48
8133 101.97  10.81  6.39
8134  37.26 -38.27  6.40
8135  13.20 -43.80  4.71
8136  90.16  -0.68  6.46
8137  31.73 -40.23  5.43
8138  86.14  -4.76  6.43
8139  32.40 -40.11  7.05
8140 343.69 -43.32  4.39
8141  47.08 -34.47  5.82
8142  17.89 -43.43  6.40
8143  84.19  -6.87  4.23
8144  86.57  -4.58  6.19
8145 355.26 -44.65  6.00
8146  80.98 -10.05  4.43
8147  94.64   3.35  6.13
8148  21.19 -43.11  6.56
8149  62.27 -25.79  5.96
8150  95.96   4.58  5.98
8151   1.19 -44.95  4.82
8152 348.40 -44.22  6.38
8153  98.00   6.53  6.42
8154  87.61  -3.84  5.00
8155  85.59  -5.93  6.15
8156 323.20 -38.20  6.41
8157  83.62  -7.95  5.83
8158  71.53 -19.13  6.29
8159 320.84 -37.31  6.09
8160  47.47 -35.11  5.87
8161  91.70  -0.06  5.76
8162 101.00   9.17  2.44
8163  59.19 -28.55  5.82
8164  98.18   6.36  5.66
8165  73.10 -18.06  5.57
8166  79.60 -12.18  5.68
8167  33.62 -40.77  4.28
8168 111.85  19.06  5.95
8169  79.80 -12.15  6.04
8170  85.37  -6.70  6.40
8171 102.74  10.69  5.18
8172  26.31 -42.85  5.60
8173  70.05 -20.92  4.08
8174 115.25  21.83  6.15
8175  42.56 -37.81  5.99
8176 309.46 -31.74  6.38
8177 352.92 -45.21  6.31
8178  59.00 -29.23  5.16
8179  99.84   7.73  6.11
8180   0.89 -45.64  5.77
8181 328.14 -40.29  4.22
8182  78.29 -13.94  6.05
8183  28.78 -42.56  5.41
8184  26.31 -43.12  6.38
8185  91.90  -0.44  5.69
8186  84.38  -8.15  6.63
8187  38.63 -39.64  5.49
8188 341.75 -43.94  6.12
8189  83.58  -9.10  6.58
8190  73.90 -18.27  5.71
8191  62.30 -27.50  6.35
8192  49.29 -35.33  6.36
8193  83.60  -9.20  6.47
8194  74.72 -17.59  6.15
8195  42.40 -38.50  5.70
8196 323.22 -38.65  5.34
8197  74.16 -18.17  6.32
8198  75.46 -17.08  5.68
8199  49.19 -35.51  5.49
8200   5.45 -46.01  5.63
8201 311.99 -33.30  6.47
8202 358.65 -46.06  5.51
8203  53.47 -33.44  6.46
8204  26.98 -43.59  3.74
8205  54.14 -33.25  6.13
8206  92.20  -0.82  6.58
8207  28.63 -43.36  5.78
8208  90.42  -2.73  5.60
8209  83.39  -9.96  5.94
8210  70.43 -21.98  6.07
8211 342.89 -44.57  6.39
8212  40.72 -39.98  6.61
8213  27.97 -43.87  4.51
8214  14.98 -46.02  6.50
8215  83.94  -9.86  5.31
8216  92.09  -1.39  5.31
8217  77.04 -16.60  5.41
8218  94.89   1.55  6.03
8219  61.21 -29.49  6.40
8220  80.53 -13.44  5.80
8221  69.67 -23.41  6.44
8222  31.58 -43.31  6.57
8223  73.09 -20.54  5.93
8224  99.73   6.42  6.10
8225  74.39 -19.70  4.57
8226  96.86   3.16  6.12
8227 104.76  11.43  5.44
8228  90.81  -3.35  5.24
8229   0.56 -47.08  5.29
8230  11.18 -46.99  5.97
8231  65.20 -27.55  6.08
8232  48.02 -37.88  2.91
8233 343.97 -45.45  6.41
8234 312.39 -33.86  6.18
8235  24.54 -45.47  6.43
8236 355.16 -46.99  5.57
8237  95.32   1.22  6.02
8238 107.54  14.03  3.23
8239 114.98  21.03  5.97
8240  74.62 -20.29  6.70
8241 357.95 -47.36  6.32
8242  95.22   0.86  6.16
8243 100.55   6.62  5.53
8244  17.47 -47.03  6.41
8245  30.88 -44.70  5.69
8246  93.59  -1.24  5.75
8247  26.34 -45.78  6.40
8248  90.83  -4.31  6.25
8249 328.10 -41.63  6.20
8250  74.48 -21.08  6.47
8251  50.35 -37.86  5.77
8252  90.74  -4.58  4.02
8253  22.61 -46.64  5.73
8254 314.29 -35.19  3.76
8255  86.01  -9.85  4.90
8256  12.63 -47.85  6.11
8257  78.72 -17.39  6.31
8258  75.94 -20.05  6.11
8259  94.93  -0.13  6.15
8260  31.94 -44.99  4.68
8261  80.23 -16.20  6.36
8262  90.86  -4.98  5.53
8263  54.52 -36.38  6.25
8264  46.45 -40.34  4.69
8265  61.41 -32.28  6.18
8266  87.62  -8.76  5.01
8267  72.34 -23.99  5.45
8268  11.74 -48.38  6.28
8269 344.10 -46.53  6.21
8270  60.76 -32.96  5.67
8271 339.43 -45.56  6.33
8272  90.59  -5.65  6.20
8273  43.53 -42.00  6.08
8274  77.29 -19.84  6.16
8275  96.86   1.29  6.15
8276  73.31 -23.55  5.85
8277  57.54 -35.28  5.10
8278  36.00 -44.67  3.68
8279 102.27   7.25  4.73
8280 309.02 -32.13  5.29
8281  99.29   3.74  5.62
8282  24.56 -47.63  6.49
8283  39.56 -43.97  5.18
8284  90.00  -7.04  5.11
8285  27.21 -47.22  5.24
8286 320.64 -39.09  6.01
8287  57.05 -36.37  5.67
8288  33.38 -46.03  4.73
8289  61.36 -33.75  5.30
8290  97.74   1.61  6.20
8291  88.54  -9.06  6.11
8292  66.11 -30.53  6.09
8293  32.41 -46.41  6.22
8294 303.63 -28.13  6.57
8295  39.32 -44.45  5.88
8297  85.01 -13.06  6.07
8298  91.92  -5.40  6.17
8299   4.35 -49.57  6.30
8300  88.84  -8.96  5.69
8301  95.48  -1.30  4.67
8302  39.00 -44.80  5.99
8303 347.83 -48.10  6.45
8304  94.51  -2.56  6.09
8305  12.88 -49.55  4.34
8306  89.00  -8.99  5.49
8307  87.11 -11.18  5.65
8308  65.57 -31.46  2.39
8309  80.58 -18.34  4.73
8310  80.58 -18.34  6.08
8311  46.17 -42.51  5.09
8312 100.84   4.75  6.08
8313  71.98 -26.51  4.34
8314  69.86 -28.27  5.94
8315  78.41 -20.67  4.13
8316 100.60   4.32  4.08
8317 108.88  13.82  4.56
8318  46.14 -42.88  6.00
8319  43.64 -43.91  5.58
8320  85.82 -13.30  6.40
8321  76.64 -22.83  5.29
8322  37.60 -46.01  2.87
8323 350.88 -49.10  5.58
8324 109.65  14.50  5.17
8325  78.65 -21.00  6.28
8326  16.24 -49.94  5.01
8327 103.14   6.99  5.95
8328  59.38 -36.56  5.64
8329  90.71  -7.93  6.54
8330  72.32 -27.05  6.21
8331 327.40 -42.80  5.62
8332  50.30 -41.49  6.17
8333 321.80 -40.23  5.53
8334 102.31   5.93  4.29
8335  94.83  -3.22  4.23
8336  86.68 -13.08  6.47
8337  42.41 -45.20  6.31
8338  88.12 -11.56  6.12
8339 102.22   5.45  5.52
8340  37.05 -46.99  6.38
8341  75.35 -25.15  6.29
8342 108.41  12.67  6.29
8343  82.57 -18.12  5.04
8344  72.97 -27.52  5.29
8345  89.94  -9.80  6.48
8346  34.79 -47.96  6.16
8347 102.77   5.75  6.17
8348  75.25 -25.96  5.77
8349  89.10 -11.20  6.17
8350  76.50 -25.04  6.89
8351  41.88 -46.35  5.08
8352 330.39 -44.71  5.90
8353   6.11 -51.47  3.01
8354  82.05 -19.54  5.53
8355  46.07 -44.96  6.59
8356  80.10 -21.75  5.08
8357  99.56   1.28  5.71
8358  75.51 -26.41  5.68
8359  64.70 -35.25  6.15
8360  53.33 -41.99  5.71
8361 105.85   9.04  6.37
8362 335.36 -46.69  6.19
8363  54.49 -41.54  6.20
8364  75.68 -26.48  6.39
8365  17.01 -51.66  6.41
8366   6.25 -51.96  5.46
8367   5.44 -52.07  6.18
8368 339.11 -48.12  4.40
8369 333.72 -46.45  6.12
8370 313.17 -35.87  6.41
8371 100.39   1.68  5.80
8372  77.24 -25.72  6.40
8373  69.96 -32.32  5.54
8374 103.50   5.51  6.13
8375 105.89   8.45  5.86
8376  52.76 -43.46  6.33
8377  95.74  -4.77  6.42
8378  31.90 -50.35  6.12
8379   4.34 -52.47  5.50
8380 314.54 -36.95  5.95
8381 337.68 -48.07  6.01
8382  54.10 -43.03  6.22
8383 104.92   7.05  4.91
8384 106.55   9.00  6.43
8385  65.80 -36.51  6.00
8386  20.70 -52.44  5.42
8387 336.28 -48.01  4.69
8388 104.54   6.16  5.93
8389 101.51   2.13  6.59
8390  59.95 -40.57  5.58
8391  86.30 -17.44  6.46
8392  71.68 -32.32  5.60
8393  67.43 -35.67  5.65
8394  37.15 -50.04  6.28
8395 112.28  15.84  6.35
8396  38.54 -49.74  6.37
8397  70.03 -33.98  6.37
8398  18.43 -53.16  7.10
8399 104.58   5.87  6.66
8400 111.17  14.38  5.03
8401  52.41 -45.11  5.54
8402  57.44 -42.67  4.69
8403  98.91  -1.89  5.78
8404  70.66 -33.92  5.80
8405  18.45 -53.40  6.47
8406 102.01   2.18  5.56
8407  94.08  -8.58  5.60
8408  23.58 -53.01  5.96
8409 332.26 -46.96  5.62
8410  59.10 -42.22  5.30
8411   2.22 -53.67  4.46
8412  86.97 -18.03  6.38
8413  65.37 -38.64  4.84
8414  59.93 -42.07  2.96
8415  82.85 -22.98  5.78
8416 105.26   6.15  5.29
8417 106.15   7.37  4.29
8418  43.51 -49.37  4.27
8419  84.49 -21.27  5.70
8420 314.37 -37.45  6.55
8421  95.68  -7.14  6.13
8422  94.77  -8.52  6.44
8423 117.67  21.84  6.98
8424  94.74  -8.61  5.14
8425 350.00 -52.47  1.74
8426 105.16   5.81  5.27
8427  96.64  -6.01  6.27
8428 104.87   5.39  5.11
8429  94.91  -8.44  6.19
8430  82.26 -24.26  3.76
8431  13.34 -54.46  4.50
8432 314.09 -37.34  6.15
8433  11.53 -54.48  4.99
8434 101.47   0.52  6.39
8435  78.06 -28.77  5.75
8436  76.93 -29.87  6.35
8437  13.11 -54.53  6.37
8438  79.80 -27.15  5.78
8439  37.15 -51.76  5.81
8440 348.06 -52.39  6.43
8441  82.64 -24.29  6.11
8442 103.04   2.47  6.32
8443  99.84  -2.05  6.14
8444  11.58 -54.79  5.37
8445  97.89  -4.97  6.42
8446  21.44 -54.42  6.44
8447  14.12 -54.81  4.92
8448  95.56  -8.30  6.11
8449  87.93 -18.45  5.58
8450  67.41 -38.71  3.53
8451  56.90 -45.11  6.27
8452  47.36 -49.23  5.46
8453  56.51 -45.37  6.01
8454  88.06 -18.54  4.29
8455  78.74 -29.11  6.18
8456  74.85 -32.81  6.33
8457  33.20 -53.10  6.09
8458  72.39 -35.02  5.78
8459  79.80 -28.11  6.46
8460  86.51 -20.74  6.32
8461  76.29 -32.02  5.95
8462  44.03 -50.82  6.03
8463  98.86  -4.40  5.40
8464  24.97 -54.75  6.17
8465 103.06   1.67  3.35
8466  82.97 -25.30  5.92
8467  56.42 -46.07  6.39
8468 111.28  13.23  4.79
8469 103.83   2.61  5.04
8470  26.98 -54.70  5.58
8471 312.56 -36.59  5.51
8472 102.38   0.48  5.24
8473 111.17  13.03  6.37
8474 110.00  11.41  5.50
8475  89.46 -17.76  5.33
8476 103.68   2.31  6.30
8477 358.68 -54.97  6.23
8478  22.58 -55.28  5.43
8479 104.65   3.68  5.35
8480  33.83 -53.78  5.32
8481 310.04 -34.50  5.10
8482  85.75 -22.64  5.89
8483 106.14   5.73  5.79
8484 353.42 -54.42  6.10
8485  92.76 -13.75  4.49
8486 358.65 -55.16  4.79
8487  96.12  -9.07  5.53
8488 358.11 -55.26  5.10
8489  94.81 -11.20  5.71
8490 106.20   5.53  6.11
8491  70.86 -38.13  6.21
8492  25.98 -55.48  6.15
8493 112.05  13.88  6.08
8494 102.86   0.40  4.19
8495  60.82 -44.98  6.15
8496  46.72 -51.16  5.34
8497  30.73 -54.95  6.17
8498  91.93 -15.59  4.13
8499  53.51 -48.62  4.16
8500  51.90 -49.30  5.79
8501 339.03 -51.39  5.37
8502 330.22 -47.96  2.86
8503  85.75 -23.66  6.37
8504  56.54 -47.35  5.75
8505 305.61 -30.41  5.77
8506 103.12   0.43  5.88
8507  62.64 -44.42  6.39
8508  46.45 -51.85  5.95
8509 333.47 -49.71  6.34
8510  92.44 -15.91  6.17
8511 106.41   4.96  5.75
8512  54.15 -49.34  5.37
8513  69.30 -40.86  5.37
8514  71.63 -39.25  6.17
8515 316.86 -40.67  5.29
8516  33.84 -55.56  5.13
8517  86.05 -24.96  6.47
8518  62.18 -45.84  3.84
8519 100.20  -5.11  6.42
8520  75.27 -36.43  5.01
8521 350.28 -55.16  6.62
8522  87.03 -23.88  4.81
8523  97.79  -8.86  4.57
8524 350.28 -55.23  5.62
8525 114.26  16.27  6.66
8526 314.28 -38.73  6.04
8527 318.51 -41.99  5.78
8528  95.41 -12.66  6.41
8529  28.53 -56.78  5.53
8530  55.66 -49.69  5.93
8531 332.61 -50.04  5.32
8532  82.41 -30.16  6.04
8533  58.72 -48.44  5.78
8534  47.12 -53.13  5.76
8535 103.90   0.00  6.16
8536  93.74 -15.80  6.22
8537 106.66   4.33  6.04
8538 101.26  -4.30  4.43
8539  66.01 -44.74  4.66
8540 323.87 -45.87  4.48
8541  99.90  -6.71  4.57
8542  30.71 -57.13  6.29
8543  81.10 -32.34  6.26
8544  42.55 -54.98  6.57
8545  42.55 -54.98  6.35
8546 120.22  24.10  5.27
8547 321.11 -44.26  5.55
8548  69.38 -42.93  5.75
8549  93.58 -17.05  6.46
8550 115.55  17.55  6.76
8551  69.98 -42.94  4.79
8552   1.71 -58.04  5.47
8553  95.04 -15.14  6.14
8554 103.91  -1.01  6.57
8555  90.46 -21.82  5.98
8556 353.77 -57.05  3.97
8557 111.45  11.22  5.47
8558  65.35 -46.33  4.59
8559  65.35 -46.33  4.42
8560 353.28 -57.06  4.11
8561 108.50   6.39  5.46
8562  74.39 -39.97  5.58
8563  24.69 -58.58  5.95
8564  87.57 -26.17  5.79
8565  49.10 -54.04  6.40
8566  70.23 -43.50  5.48
8567  46.61 -54.87  6.37
8568 108.06   5.43  6.29
8569  93.12 -18.81  6.56
8570  26.73 -58.67  6.43
8571 105.19   0.53  3.75
8572  99.66  -8.65  4.36
8573  52.49 -53.05  4.82
8574  91.33 -21.48  5.65
8575 100.61  -7.29  6.40
8576  14.59 -59.32  4.29
8577 310.69 -36.22  6.15
8578 116.00  17.91  5.83
8579  97.36 -12.64  4.51
8580  62.68 -48.67  6.16
8581  58.21 -50.90  6.14
8582 326.58 -48.30  4.81
8583  52.39 -53.39  6.38
8584  89.80 -24.18  6.35
8585 101.26  -6.60  3.77
8586  83.91 -31.92  6.42
8587  80.76 -35.42  6.32
8588  95.87 -15.68  5.88
8589 103.32  -3.45  6.35
8590  64.89 -48.33  5.89
8591 116.16  17.86  5.50
8592  37.08 -58.20  5.20
8593 331.15 -51.17  6.23
8594 104.80  -1.32  5.71
8595 111.50  10.17  6.60
8596  31.10 -59.30  5.97
8597  66.84 -47.61  4.02
8598 111.76  10.56  6.34
8599 114.82  15.60  5.68
8600 358.33 -59.17  6.28
8601  15.94 -60.40  5.82
8602 358.27 -59.26  5.86
8603  96.38 -16.15  5.73
8604  94.20 -19.63  6.10
8605  78.37 -39.24  6.40
8606 101.79  -7.15  6.29
8607 104.79  -1.95  6.38
8608  79.21 -38.63  6.30
8609  94.37 -19.64  6.30
8610  62.68 -50.75  5.03
8611 337.71 -54.56  6.65
8612  58.10 -53.10  6.23
8613 102.73  -5.99  4.63
8614  21.91 -60.74  6.47
8615 113.64  13.27  5.08
8616  13.03 -60.84  5.66
8617  99.67 -11.59  6.40
8618  84.84 -33.37  5.82
8619  22.82 -60.92  6.31
8620 331.07 -51.97  5.97
8621 105.48  -1.51  5.21
8622  96.65 -16.98  4.88
8623  18.02 -61.20  5.87
8624  85.16 -33.36  6.21
8625 114.63  14.71  5.79
8626  95.93 -18.27  6.03
8627 108.79   4.42  5.19
8628  25.49 -60.97  4.17
8629  64.27 -50.90  6.31
8630 308.35 -34.38  4.15
8631  81.67 -37.65  5.71
8632  99.56 -12.57  4.46
8633 104.25  -4.20  5.93
8634  78.86 -40.66  3.40
8635 345.74 -57.80  5.98
8636 346.27 -57.95  2.10
8637  20.76 -61.58  6.17
8638  92.62 -24.15  6.34
8639 350.85 -59.06  6.07
8640  97.65 -16.18  5.25
8641  91.71 -25.59  4.79
8642  81.92 -37.83  5.90
8643  98.35 -15.04  5.94
8644 356.00 -60.20  4.85
8645  58.68 -54.29  6.45
8646 326.89 -50.30  6.30
8647  60.56 -53.52  6.41
8648 104.55  -4.29  6.12
8649  41.88 -59.52  4.69
8650  92.50 -24.95  2.94
8651  96.64 -18.42  6.43
8652 101.40 -10.27  6.39
8653  79.52 -40.92  6.51
8654  97.71 -17.09  5.95
8655 335.60 -54.90  4.85
8656  98.91 -15.04  5.08
8657 346.39 -58.57  5.51
8658 342.31 -57.46  6.62
8659 341.14 -57.14  6.48
8660  86.26 -34.39  6.25
8661 104.21  -5.69  6.55
8662 345.57 -58.54  6.56
8663 309.03 -35.53  5.35
8664 311.22 -38.05  6.73
8665  81.28 -40.39  4.19
8666 100.60 -12.83  5.76
8667  89.26 -31.02  3.95
8668  10.46 -62.51  6.28
8669 325.03 -49.83  6.37
8670  41.10 -60.68  5.26
8671   1.85 -61.88  6.71
8672 316.54 -43.41  6.34
8673  51.06 -58.35  5.66
8674  28.36 -62.41  6.30
8675 338.31 -56.53  3.49
8676  56.80 -56.68  6.19
8677 107.31  -0.57  6.36
8678  97.40 -19.27  5.90
8679  52.27 -58.52  4.01
8680  13.31 -63.19  6.33
8681  80.64 -42.17  6.54
8682 105.62  -4.28  6.12
8683 109.49   3.32  6.06
8684  90.68 -30.56  3.48
8685 359.57 -62.25  5.42
8686 326.58 -51.40  6.46
8687 112.09   8.31  6.19
8688 106.42  -3.02  5.43
8689 322.94 -49.05  6.12
8690 100.04 -15.47  5.92
8691  87.35 -35.25  6.40
8692 104.10  -7.71  6.21
8693  20.59 -63.54  5.97
8694 111.07   6.18  3.52
8745 109.25  -0.04  6.43
8695  13.06 -63.72  4.46
8696 109.20   2.07  5.60
8697  80.87 -43.10  5.16
8698  62.19 -55.73  3.74
8699 100.97 -14.41  4.94
8700 341.70 -58.71  6.04
8701 316.27 -43.90  6.05
8702 119.16  21.21  4.74
8703  86.36 -37.48  5.64
8704  56.42 -58.28  5.80
8705 104.37  -8.14  6.46
8706  99.67 -17.30  6.34
8707 108.68   0.55  6.01
8708 101.91 -13.26  5.81
8709  49.58 -60.67  3.27
8710  63.25 -55.87  6.19
8711  48.79 -60.90  5.56
8712  99.94 -17.20  5.81
8713   5.02 -63.75  6.40
8714  86.83 -37.61  6.12
8715  73.39 -50.26  6.11
8716  66.38 -54.55  5.72
8717  80.79 -44.34  4.90
8718  98.51 -20.21  5.91
8719  15.79 -64.50  6.10
8720  13.69 -64.46  4.21
8721  15.94 -64.61  6.48
8722 342.17 -59.49  5.70
8723  98.28 -20.92  5.74
8724  83.69 -42.13  6.51
8725 100.92 -16.30  5.59
8726 104.59  -9.00  4.95
8727  67.22 -54.82  6.31
8728  20.49 -64.90  1.16
8729  90.06 -34.73  5.49
8730  76.91 -48.62  6.28
8731 104.22  -9.99  5.43
8732   6.64 -64.59  6.13
8733 100.07 -18.46  6.18
8734  70.47 -53.32  6.16
8735  71.66 -52.64  6.37
8736 120.41  23.10  5.90
8737  82.17 -44.40  6.43
8738  80.50 -46.04  6.33
8739  84.23 -42.55  5.75
8740  20.89 -65.33  5.51
8741  55.63 -60.33  6.07
8742  74.59 -51.08  5.43
8743  31.11 -64.99  5.65
8744 106.24  -6.54  6.29
8746  30.06 -65.14  6.29
8747 334.11 -57.16  4.12
8748 119.95  22.17  4.71
8749 336.68 -58.33  5.68
8750  74.11 -51.86  6.21
8751  77.06 -49.74  5.83
8752 108.16  -2.70  5.00
8753  96.64 -26.07  6.60
8754  22.39 -65.68  5.55
8755 103.32 -13.23  6.50
8756  36.71 -64.73  6.28
8757  65.42 -57.08  6.21
8758 100.39 -19.28  6.54
8759  68.60 -55.53  5.94
8760   4.16 -65.17  6.47
8761 108.40  -2.63  6.20
8762 102.21 -16.10  3.62
8763  66.44 -56.97  6.15
8764  41.20 -64.46  5.97
8765  97.38 -25.63  6.57
8766 102.52 -15.76  5.10
8767   7.99 -65.72  5.11
8768 103.11 -14.59  6.39
8769 316.28 -45.45  5.52
8770 107.79  -4.41  6.50
8771 352.86 -63.75  5.79
8772  69.23 -56.02  6.68
8773  78.79 -49.61  4.53
8774 331.77 -56.77  5.37
8775  95.74 -29.05  2.42
8776  81.40 -47.41  6.41
8777 109.99   0.32  6.74
8778 109.22  -1.40  6.43
8779 112.75   6.50  5.24
8780 105.86  -9.23  4.65
8781  88.28 -40.38  2.49
8782  65.67 -58.20  5.43
8783  49.67 -63.50  6.14
8784  89.29 -39.26  6.44
8785  76.72 -51.78  6.39
8786 308.60 -36.49  6.12
8787 348.24 -63.30  4.28
8788  90.87 -37.72  6.13
8789  35.23 -66.15  4.47
8790 357.92 -65.25  5.61
8791 337.56 -59.92  6.33
8792  91.79 -36.54  6.30
8793 335.89 -59.25  5.83
8794 312.37 -41.60  6.15
8795  84.62 -45.55  4.52
8847 350.93 -66.03  6.47
8796  95.12 -31.71  4.76
8797 109.95  -0.78  4.85
8798  98.92 -25.15  6.02
8799  92.76 -35.57  5.99
8800 104.71 -13.09  6.66
8801 107.42  -6.89  6.11
8802  22.62 -67.22  5.60
8803 110.13  -0.53  6.40
8804 104.90 -12.82  5.33
8805 106.09 -10.16  5.70
8806 104.24 -14.53  6.56
8807  78.61 -51.68  5.40
8808 111.73   3.04  6.26
8809 317.29 -47.35  6.47
8810 307.59 -35.30  6.41
8811 111.97   3.58  6.21
8812  41.76 -66.03  3.66
8813  24.56 -67.49  5.87
8814 348.92 -64.11  5.81
8815  84.77 -46.51  5.12
8816  55.87 -63.19  6.42
8817  38.81 -66.53  4.69
8818 353.60 -65.18  5.83
8819 116.42  13.84  4.41
8820 344.27 -62.93  3.90
8821  85.83 -45.62  5.39
8822 110.28  -1.02  5.70
8823  20.81 -67.76  6.51
8824  91.45 -39.04  5.71
8825 104.21 -15.62  5.94
8826  85.47 -46.77  5.16
8827  96.95 -30.95  6.17
8828 336.26 -60.67  6.80
8829 320.42 -51.00  6.12
8830 106.87 -10.36  4.52
8831  98.52 -28.73  6.35
8832 109.87  -3.19  5.56
8833  87.78 -45.01  5.82
8834  70.94 -58.74  4.22
8835 351.53 -65.76  5.77
8836  64.11 -61.92  6.12
